Watching for file changes with StatReloader
[03/Apr/2026 22:23:59] "GET /api/audit-logs/ HTTP/1.1" 200 376
[03/Apr/2026 22:23:59] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/requests/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/audit-logs/ HTTP/1.1" 200 376
[03/Apr/2026 22:23:59] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:05] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:24:05] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:05] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:24:05] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/requests/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/audit-logs/ HTTP/1.1" 200 376
[03/Apr/2026 22:24:06] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/requests/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:06] "GET /api/audit-logs/ HTTP/1.1" 200 376
[03/Apr/2026 22:24:08] "OPTIONS /api/audit-logs/56/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:08] "OPTIONS /api/audit-logs/56/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:08] "GET /api/audit-logs/56/ HTTP/1.1" 200 324
[03/Apr/2026 22:24:08] "GET /api/audit-logs/56/ HTTP/1.1" 200 324
[03/Apr/2026 22:24:16] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:24:16] "GET /api/requests/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:16] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:24:16] "GET /api/requests/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:34] "POST /api/requests/ HTTP/1.1" 201 308
[03/Apr/2026 22:24:34] "GET /api/requests/ HTTP/1.1" 200 360
[03/Apr/2026 22:24:40] "OPTIONS /api/requests/4/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:40] "OPTIONS /api/requests/4/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:40] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:24:40] "GET /api/requests/4/ HTTP/1.1" 200 308
[03/Apr/2026 22:24:40] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:24:40] "GET /api/requests/4/ HTTP/1.1" 200 308
[03/Apr/2026 22:24:45] "OPTIONS /api/requests/4/workflow/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:45] "POST /api/requests/4/workflow/ HTTP/1.1" 201 225
[03/Apr/2026 22:24:45] "GET /api/requests/4/ HTTP/1.1" 200 534
[03/Apr/2026 22:24:51] "POST /api/requests/4/workflow/ HTTP/1.1" 201 224
[03/Apr/2026 22:24:51] "GET /api/requests/4/ HTTP/1.1" 200 758
[03/Apr/2026 22:24:53] "POST /api/requests/4/workflow/ HTTP/1.1" 201 225
[03/Apr/2026 22:24:53] "GET /api/requests/4/ HTTP/1.1" 200 985
[03/Apr/2026 22:24:55] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:55] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:55] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:55] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:24:55] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:24:55] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:24:55] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:24:55] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:24:58] "OPTIONS /api/audit-logs/59/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:58] "OPTIONS /api/audit-logs/59/ HTTP/1.1" 200 0
[03/Apr/2026 22:24:58] "GET /api/audit-logs/59/ HTTP/1.1" 200 530
[03/Apr/2026 22:24:58] "GET /api/audit-logs/59/ HTTP/1.1" 200 530
[03/Apr/2026 22:24:59] "GET /api/requests/4/ HTTP/1.1" 200 985
[03/Apr/2026 22:25:41] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:25:41] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:25:41] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:25:41] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:25:42] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:42] "GET /api/tasks/projects/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:42] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:25:42] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:42] "GET /api/tasks/projects/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:42] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:25:54] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:54] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:25:54] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:54] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:25:54] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:54] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:25:54] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:25:54] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:27:34] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:34] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:27:34] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:34] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:27:35] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:35] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:35] "GET /api/tasks/projects/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:35] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:35] "GET /api/tasks/projects/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:35] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:37] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:37] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:37] "GET /api/accounts/users/ HTTP/1.1" 200 517
[03/Apr/2026 22:27:37] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:39] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:27:39] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:39] "GET /api/roles/roles/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:39] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:27:40] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:27:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:40] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:40] "GET /api/audit-logs/ HTTP/1.1" 200 2368
[03/Apr/2026 22:27:40] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:27:40] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:27:40] "GET /api/requests/ HTTP/1.1" 200 1037
[03/Apr/2026 22:29:34] "GET /api/audit-logs/59/ HTTP/1.1" 200 530
[03/Apr/2026 22:29:34] "GET /api/audit-logs/59/ HTTP/1.1" 200 530
[03/Apr/2026 22:29:34] "GET /api/requests/4/ HTTP/1.1" 200 985
